grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_C2H3F2(66),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(961),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3687),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_C3H3(6704),Y_S(6705),Y_S(6716),Y_S(7175),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_S(8869),Y_C3H4(9074),Y_S(11306),Y_S(11400),Y_S(11401),Y_S(11405)
0.027499999999999997,0.38129284033801214,307.4513975166291,1.0915978138732318,0.7244764751048121,0.0,0.0,1.571497266980257e-12,0.0547859873980482,0.21948890534395396,0.0007310937421934673,1.3599439611108572e-44,4.648036278409971e-30,1.2827938425531238e-22,4.563649234378773e-18,2.751260059734045e-12,0.0002555198150468492,9.476170762013147e-78,0.0,2.016842174794711e-06,2.409623119908687e-06,0.00018193536732140475,6.243793502220861e-05,8.914962787434218e-17,4.861995457354435e-20,5.823679563032868e-14,4.12107045351622e-06,3.6498691205023365e-18,1.096033579270477e-31,4.986445757591901e-07,3.963142688621184e-35,1.749182462171989e-25,1.7339999658288885e-06,3.192973707468631e-11,3.998934983960629e-08,1.412715130061282e-20,1.8419096951673155e-06,2.949052332439703e-06,1.1917194882429386e-17,9.173763438593436e-17,1.2639248760360435e-16,4.193345221704578e-17,2.158047784602141e-08,8.283508922820317e-34,0.0,0.0,1.660710272278464e-24,3.669560431801139e-22,3.0091586293956665e-22,7.679106708827421e-34,1.730098552892354e-23,0.0,0.0,0.0,0.0,8.208794759550323e-23,0.0,4.502930842248757e-23,7.261247707693709e-23,0.0,4.733190266210796e-38,0.0,0.0,0.0,0.0,0.0,1.5385318050241888e-35,1.92158356620682e-40,5.175297432505439e-35,0.0,2.50796771189368e-17,0.0,3.7933115353214856e-23,0.0,0.0,4.627127422274531e-22,1.3023078091028773e-35,0.0,1.404160669627777e-23,8.460618112329094e-20,1.2273720676340213e-23,5.217654153324855e-08,2.889682613525194e-27,1.3652966479290986e-22,9.864381937383962e-39,1.9595267176055153e-06,0.0,0.0,7.578831919362947e-54,1.9721086063179773e-32,0.0,1.2609172235094803e-44,2.3706687275148727e-23,0.0,0.0,9.091797167560499e-27,8.568305814686223e-36,0.0,4.984417772512982e-44,0.0,0.0,0.0,0.0,0.0,7.580621356115024e-23,0.0,0.0,0.0,0.0,4.309644250018344e-36,9.714669912894734e-14,1.9011992425364453e-22,3.5889022383091696e-23,8.28199497206568e-30,0.0,8.1128354025952e-67,0.0,0.0,3.744739717248394e-23,0.0,6.185620872246582e-42,3.2900602027626576e-39,0.0,0.0,0.0,1.0710101916436015e-38,2.3810774255458326e-22,8.983001361676949e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8405157208062224e-26,3.2012486008926676e-11,1.0437459488220507e-31,0.0,9.626805070925199e-24,0.0,0.0,8.097767182264304e-10,0.0,1.4907932805548428e-25,0.0,0.0,0.0,1.389764228646081e-22
0.027624999999999997,0.400436974613837,322.2975479381646,1.039410587296219,0.7243355598844562,0.0,0.0,2.0095146892759798e-11,0.05421877435230842,0.2184309006788363,0.001900254861611774,5.064490966166884e-41,4.589461231407601e-28,1.2811678572194614e-22,1.5117508480438976e-16,1.3519947645384039e-11,0.0003765296445370656,8.806601494180883e-78,0.0,5.920089991230639e-06,7.63949808845513e-06,0.00048402975863264897,0.0001978558542702163,3.5034858862619956e-15,7.3024935117807135e-19,9.336159610946419e-13,1.303650766761677e-05,6.577658250694718e-17,1.742747498397876e-29,1.5145560609313376e-06,7.561396378609474e-32,3.387727592027859e-23,5.552230462731372e-06,4.445160718551173e-10,1.3991248499229407e-07,7.603282357700103e-19,5.727889951138672e-06,9.694692305863718e-06,5.8022474801902e-16,2.933881157428042e-15,5.744822863947484e-15,7.603918374213791e-16,7.598438079755973e-08,3.335761456460433e-33,0.0,0.0,1.6554214090603765e-24,3.6588173093168838e-22,2.5858643720202814e-22,5.63774353552925e-33,1.7073623912689178e-23,0.0,0.0,0.0,0.0,8.194565931822671e-23,0.0,3.632312414464375e-23,7.242870833613781e-23,0.0,6.1540997103751105e-37,0.0,0.0,0.0,0.0,0.0,3.876204438963863e-35,1.1612222000077799e-40,1.8530871533874832e-35,0.0,1.6639666546704267e-16,0.0,3.7949258184519936e-23,0.0,0.0,4.629569828398015e-22,1.359411836369266e-34,0.0,1.5122593990139203e-22,1.249765277130004e-18,1.9356927833137229e-22,1.9127877052578508e-07,1.1180104864822484e-27,1.363882677781848e-22,7.326134575244989e-37,6.5985665762593595e-06,0.0,0.0,5.622622539565636e-52,1.910136762740521e-31,0.0,2.660254723561913e-43,2.37050628287609e-23,0.0,0.0,9.008434651095623e-27,1.0142079340071075e-34,0.0,1.4562922426814867e-43,0.0,0.0,0.0,0.0,0.0,7.566268343362248e-23,0.0,0.0,0.0,0.0,1.720190851962716e-36,4.1239709408131287e-13,1.901560375627091e-22,3.5902352041451114e-23,7.917523735846667e-29,0.0,2.1190754507584756e-65,0.0,0.0,3.7385879864537915e-23,0.0,5.7035928056672216e-42,2.9137854663835652e-39,0.0,0.0,0.0,6.907005197160524e-38,2.379945763023147e-22,4.184907951554801e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8705109940957078e-25,1.1847986832335078e-10,7.202503355862468e-31,0.0,9.126591196964967e-24,0.0,0.0,3.1606359756269098e-09,0.0,9.595342707329622e-24,0.0,0.0,0.0,1.3935625170854385e-22
0.027749999999999997,0.45314606730843554,363.623085412865,0.9185083154990489,0.7240321383849185,0.0,0.0,2.727565727041831e-10,0.05276789152002677,0.21543798314254162,0.005035718721540298,6.521950418101508e-37,1.400195050646167e-25,1.2704024694121648e-22,7.760666798509406e-15,9.3904463725169e-11,0.0005495730612083988,8.383343020400485e-78,0.0,1.9132574711408437e-05,2.472556613744629e-05,0.001332206926548636,0.0006573566100653795,1.640618126473307e-13,1.7452978943768738e-17,2.6831054114334607e-11,4.29722209856845e-05,2.2307600321229217e-15,2.0798599238655972e-26,4.80209228530335e-06,3.5377068538247437e-28,1.2474880969174093e-20,1.8551093986723737e-05,5.422433155500664e-09,5.153281863832023e-07,7.077939806428928e-17,1.8602316082728763e-05,3.348191550199062e-05,3.988804729256474e-14,7.569861647229642e-14,2.493489297349759e-13,2.584026208389433e-14,2.8180722980395684e-07,8.39240477364909e-32,0.0,0.0,1.6349148045361244e-24,3.6151690596849603e-22,1.8894431532133943e-22,4.901197887584953e-32,1.5975629748046512e-23,0.0,0.0,0.0,0.0,8.120747906530131e-23,0.0,2.3227189078773956e-23,7.145511355700568e-23,0.0,3.165300986428585e-35,0.0,0.0,0.0,0.0,0.0,0.0,3.6149092242328574e-41,1.674658186711976e-36,0.0,6.87717486806509e-15,0.0,3.7968570509752765e-23,0.0,0.0,4.633771401244644e-22,3.324201777073206e-32,0.0,1.3467044478422793e-21,2.5914499851471114e-17,1.9085019457832136e-20,7.416661025380871e-07,0.0,1.3551826635046046e-22,7.704729878778138e-34,2.330562604744549e-05,0.0,0.0,9.04022467904897e-49,1.913638829929542e-30,9.383879586281056e-38,3.3870926021044003e-40,2.3598154921223245e-23,0.0,0.0,8.397524826533704e-27,3.285975467444201e-32,0.0,2.0425442936799617e-42,0.0,0.0,0.0,0.0,0.0,7.473042646167923e-23,0.0,0.0,0.0,0.0,2.0121206019766552e-37,1.877388641489684e-12,1.8981193619563929e-22,3.591052735676814e-23,6.48382140618487e-28,0.0,2.506693382430212e-63,0.0,0.0,3.698391364967818e-23,0.0,5.2949515882456616e-42,1.5523719854177702e-39,0.0,0.0,0.0,5.576599174055012e-36,2.3711831041417617e-22,1.3312473992964612e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90306221143566e-25,4.659884515148971e-10,3.3967214265084044e-29,0.0,8.28833430629429e-24,0.0,0.0,1.3141529854483164e-08,0.0,4.9155780802064545e-22,0.0,0.0,0.0,1.390631591620071e-22
0.027812499999999997,0.5102396003179507,408.50770188019084,0.8157313362175879,0.7237635014161083,0.0,0.0,2.4238801974043178e-09,0.05127258230114924,0.2120744693830269,0.00833088844795618,1.378778455258113e-33,1.380589409827067e-23,1.2478070398476948e-22,1.9155689279076778e-13,5.002275845868694e-10,0.0006609157870671421,8.234857170237772e-78,0.0,3.884136991703248e-05,4.4510039360652974e-05,0.002278731688874334,0.0012594930021254537,2.9382144157099147e-12,2.1111875305340283e-16,5.9821243083184e-10,8.146618629437349e-05,3.299232203351148e-14,6.131419242937081e-24,8.931395785906042e-06,2.90041747052993e-25,2.3412315814849634e-18,3.548509874392415e-05,3.5506879107625865e-08,1.0497380489360807e-06,2.373104705874055e-15,3.5067328104041225e-05,6.566399929162358e-05,1.0055858015220704e-12,8.235910061378032e-13,3.616150703445308e-12,3.9139579976840677e-13,5.766316926906586e-07,1.1811253399314104e-30,0.0,0.0,1.6053087915470924e-24,3.5497857845762245e-22,1.4647833459382664e-22,3.1662231531470247e-31,1.40565231961892e-23,0.0,0.0,0.0,0.0,7.989051290241045e-23,0.0,1.840874267336183e-23,6.965723126789495e-23,0.0,1.0586792462527389e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.2825454211275676e-41,2.01938463666726e-37,0.0,1.914551700415734e-13,0.0,3.7961460079020913e-23,0.0,0.0,4.636203871884695e-22,3.58955566151658e-30,0.0,6.406433743142285e-21,2.507849280774847e-16,6.162215429780036e-19,1.5628862748522702e-06,0.0,1.338170483039833e-22,1.7737472126670975e-31,4.61942129838908e-05,0.0,0.0,6.715377530476777e-46,1.0344534975355354e-29,2.4893257288010524e-35,1.4957439876663507e-37,2.3195612251729273e-23,0.0,0.0,6.834086520911392e-27,4.4790540845433685e-30,0.0,2.0061481489469015e-41,0.0,0.0,0.0,0.0,0.0,7.273542562880602e-23,0.0,0.0,0.0,0.0,3.2581413379886084e-38,4.4098358228020306e-12,1.8838840525232464e-22,3.588221982174922e-23,2.278791067016401e-27,0.0,0.0,0.0,0.0,3.612888966065039e-23,0.0,2.1605217284045755e-42,7.334153979233178e-40,0.0,0.0,0.0,2.4111033616502982e-34,2.3529933238305316e-22,1.823768761847067e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615851771183328e-24,9.964702240237853e-10,1.2435073865394933e-27,0.0,1.0395387996789018e-23,0.0,0.0,2.9047921374279558e-08,0.0,8.46813173793655e-21,0.0,0.0,0.0,1.341173293124237e-22
0.027843749999999997,0.5533430965389817,442.3860889898478,0.7521887117808614,0.7235900915324484,0.0,0.0,1.0001619220376906e-08,0.05015611743339164,0.20941634602502604,0.010792119893369376,2.7173386331402133e-31,2.482120064918493e-22,1.2204710651164344e-22,1.975276613327094e-12,1.4434809719175391e-09,0.000723708278373207,8.160816033317654e-78,0.0,5.744241056888391e-05,6.010696472202267e-05,0.003023963857086919,0.0017875034067418288,1.7921631763990088e-11,1.1305999468236972e-15,5.482028735226595e-09,0.00011455211537434401,1.7683258005475483e-13,2.1724077209702973e-22,1.2445137325863897e-05,2.965458378649745e-23,8.540736676534694e-17,5.0191304580152475e-05,1.1108632810418406e-07,1.544438182589424e-06,2.2003917574050773e-14,4.9232080060375964e-05,9.449078126534815e-05,7.838863712677705e-12,3.723592122791305e-12,1.5412479142322713e-11,2.2935125258109414e-12,8.508015756462465e-07,5.495074827446408e-30,0.0,0.0,1.5777079359234265e-24,3.48724677776133e-22,1.2428575523962777e-22,1.0596979947989459e-30,1.2061390136332157e-23,0.0,0.0,0.0,0.0,7.846981667392266e-23,0.0,1.8146898288585328e-23,6.766019836660709e-23,0.0,1.3937292119849038e-32,0.0,0.0,0.0,0.0,0.0,0.0,6.127628665083186e-42,4.889244460895461e-38,0.0,1.5574452656472038e-12,0.0,3.7933286252756805e-23,0.0,0.0,4.636547801221286e-22,6.401080732715406e-29,0.0,1.7224229209457742e-20,1.1202245508133792e-15,4.9896345261333264e-18,2.349553591562067e-06,0.0,1.3187228842661888e-22,5.3160328548682635e-30,6.676932539585255e-05,0.0,0.0,4.54429587634657e-44,3.015039058215643e-29,7.91538920383699e-34,6.380892529808115e-36,2.2462168827486155e-23,0.0,0.0,4.57119584664286e-27,9.309364016560725e-29,0.0,8.596858177485435e-41,0.0,0.0,0.0,0.0,0.0,7.026643762841725e-23,0.0,0.0,0.0,0.0,1.0855151858413636e-38,7.1203926660189916e-12,1.8589147152598285e-22,3.582757202237248e-23,4.879914318423747e-27,0.0,0.0,0.0,0.0,3.5078339529020055e-23,0.0,0.0,4.163997752264231e-40,0.0,0.0,0.0,2.49644756612009e-33,2.3317267722812293e-22,5.805106722703191e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629724765164881e-24,1.5178673736296118e-09,1.4417066567711572e-26,0.0,1.373197358177854e-23,0.0,0.0,4.507155106669249e-08,0.0,6.715364764845995e-20,0.0,0.0,0.0,1.2682993653411328e-22
0.027874999999999997,0.609179844853158,486.2470053832159,0.6832439294816428,0.7234029540217572,0.0,0.0,3.787461538954078e-08,0.048738076963474875,0.2058986916144101,0.013895515676159528,9.266018945912298e-29,4.795669489897085e-21,1.1706333924130984e-22,2.716873364488433e-11,4.068232784471129e-09,0.0007892663470575977,8.087815042435913e-78,0.0,8.51335967667125e-05,8.054998366394926e-05,0.004008479562412951,0.0025424778515610587,1.0226661855179343e-10,8.753456710773688e-15,4.2110216171650215e-08,0.00016092279555842453,9.651920154549735e-13,8.500310094702265e-21,1.7355076893893263e-05,4.118946840420709e-21,2.382297387482528e-15,7.099146094521282e-05,3.269298533348296e-07,2.279343520459628e-06,2.0697890863306722e-13,6.91691045769975e-05,0.00013634547859179075,6.100005709273515e-11,1.5477590724052512e-11,4.6630500177642597e-11,1.5737398742591468e-11,1.2595772603297644e-06,2.4871520702209965e-29,0.0,0.0,1.5364894016875964e-24,3.392008774198498e-22,1.0284719491875293e-22,3.7194731236242855e-30,8.957879776927963e-24,0.0,0.0,1.4949425620830151e-30,0.0,7.60981719784538e-23,0.0,2.065913639914634e-23,6.424757930639556e-23,0.0,2.6351244092906806e-31,0.0,0.0,0.0,5.8537869546396175e-46,0.0,0.0,2.0189500707679342e-42,7.583974587527728e-39,0.0,1.532489317028933e-11,0.0,3.786340923641745e-23,0.0,0.0,4.634618967017959e-22,1.3725842840657994e-27,0.0,4.546972027424935e-20,6.876149701686483e-15,4.6236991009637225e-17,3.548678676851777e-06,0.0,1.2848105683624964e-22,1.966395710548342e-28,9.649873456971958e-05,0.0,0.0,4.245481320232021e-42,8.825534776143426e-29,3.2504980195504155e-32,3.5335639321485e-34,2.0595025533624216e-23,0.0,0.0,0.0,2.4360825183050828e-27,0.0,4.603374908986835e-40,0.0,0.0,0.0,0.0,0.0,6.5669898903433e-23,0.0,0.0,0.0,0.0,3.6996387673812656e-39,1.1634150966886071e-11,1.798408596923141e-22,3.5706711421684496e-23,1.063636819741213e-26,0.0,0.0,0.0,0.0,3.313594128498696e-23,0.0,0.0,0.0,0.0,0.0,0.0,3.1688348886322837e-32,2.294209511428905e-22,5.182932124270861e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45821210731298e-24,2.3356644124235145e-09,2.081655811702506e-25,0.0,1.8702345949592326e-23,0.0,0.0,7.051712993801478e-08,0.0,6.939073804246342e-19,0.0,0.0,0.0,1.1350106855699983e-22
0.027906249999999997,0.6793891476566921,541.3355214464907,0.6126362665551613,0.7232200189144805,0.0,0.0,1.456732034710141e-07,0.04698318102169195,0.20137628663710472,0.017685057316479964,6.38322485745001e-26,1.8344884357950677e-19,1.0844066389889507e-22,4.1704922713906873e-10,1.1989933814654847e-08,0.0008567379524135651,8.016656386837255e-78,0.0,0.0001252657422566975,0.00010583935904659897,0.0052735009889193106,0.0035868940872767845,6.007410299306293e-10,1.2157385048341816e-13,2.9192146811583267e-07,0.00022346956022656987,5.694556437530552e-12,3.6737578700912396e-19,2.3999057590718756e-05,6.860503525373624e-19,6.047868084706653e-14,9.93803676798897e-05,9.341005994776232e-07,3.3306757269191917e-06,2.221142165697189e-12,9.630916923568933e-05,0.0001950548858598267,5.512216121275394e-10,6.65869405732947e-11,1.034439420218479e-10,1.3826549082060988e-10,1.8465879800605784e-06,8.433177045573789e-29,0.0,0.0,1.4772026731567134e-24,3.2524407044247864e-22,8.321571561430448e-23,7.09054303242921e-30,4.9422289215356844e-24,0.0,0.0,2.3024142279485682e-29,0.0,7.23085072690091e-23,0.0,2.6986854568696156e-23,5.86728364411767e-23,0.0,5.4820983414162876e-30,0.0,0.0,0.0,3.5235865171104435e-43,0.0,0.0,0.0,0.0,0.0,1.6035614211638016e-10,0.0,3.771896087551446e-23,0.0,0.0,4.627542803804585e-22,2.649446319232566e-26,0.0,1.2767695657544246e-19,7.26740592228286e-14,4.322522304141376e-16,5.300153829616064e-06,0.0,1.2282097602086378e-22,5.1481264582825924e-27,0.0001370288499664955,0.0,0.0,4.345450959573795e-40,2.623901792526078e-28,1.2537108224788465e-30,1.8104601334168503e-32,1.6118209922736442e-23,0.0,0.0,0.0,6.498573141339775e-26,0.0,3.0637549492551866e-39,0.0,0.0,0.0,0.0,0.0,5.752606467831187e-23,0.0,0.0,0.0,0.0,1.4515889410909143e-38,1.883787571235745e-11,1.6606026425497877e-22,3.54667812474616e-23,1.6626681753646855e-26,0.0,0.0,0.0,0.0,2.9723998294256155e-23,0.0,0.0,0.0,0.0,0.0,0.0,4.2814530522767345e-31,2.231251852935752e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549327427923888e-23,3.588342465755776e-09,2.7704001181128138e-24,0.0,2.28645559809642e-23,0.0,0.0,1.0933401351943607e-07,0.0,8.368052168167341e-18,0.0,9.318885945828191e-38,0.0,8.959189497217809e-23
0.027937499999999997,0.7651284563106666,608.5036487560288,0.5439850361407689,0.7230642570716522,0.0,0.0,5.495311918415993e-07,0.044863191287308195,0.19572075324503843,0.022178837252942462,4.50454034706098e-23,1.8892396799057023e-17,9.438367957872626e-23,4.919142276866169e-09,3.718214476201587e-08,0.0009253397009291493,7.948067987562676e-78,0.0,0.00018157527556185432,0.00013495261562094407,0.006856819843429221,0.004986914173517851,3.5224438068900783e-09,2.053547287111386e-12,1.675929891596529e-06,0.00030455046617982223,3.4934651887136944e-11,1.5201522741198397e-17,3.27199208616141e-05,8.357684324597739e-17,1.2354758285260683e-12,0.00013684522314322693,2.4610600696755684e-06,4.781257979187266e-06,2.5021079500291307e-11,0.00013210472049148903,0.0002747513708653495,5.5369728711693574e-09,2.959833470242904e-10,1.8760975851704916e-10,1.2639041055392696e-09,2.660529319091734e-06,1.4049982813373175e-28,0.0,0.0,1.3949381072565713e-24,3.055228062289918e-22,6.62112605516606e-23,0.0,1.469507904940627e-24,0.0,2.283594692484035e-24,2.3452356346323353e-28,0.0,6.650568502731138e-23,2.755358153062227e-25,3.79729838907466e-23,4.995764922272741e-23,0.0,7.278945687036768e-29,2.2128063027805978e-41,0.0,0.0,1.6564992989302864e-40,0.0,0.0,0.0,0.0,3.992648798597399e-31,1.5723986376318334e-09,0.0,3.7450729842265474e-23,0.0,0.0,4.609565318939494e-22,2.230144670530969e-25,0.0,4.351235450536868e-19,9.135172014030903e-13,3.640111719846323e-15,7.721295193951568e-06,0.0,1.137139843550151e-22,3.1187332455158895e-26,0.00018631189598246407,1.8304325904784774e-32,0.0,3.806177303495818e-38,7.555914980518291e-28,2.128889593372358e-29,3.968522895755404e-31,6.293932030545688e-24,0.0,0.0,0.0,1.3463260205316328e-24,0.0,2.460933478007124e-38,0.0,0.0,0.0,0.0,0.0,4.382977471834422e-23,0.0,0.0,0.0,0.0,5.450987764779764e-36,2.984517014221184e-11,1.3511458670269235e-22,3.5023225925214756e-23,6.371079262215514e-27,0.0,0.0,0.0,0.0,2.4057596220115862e-23,2.5087165244315506e-23,0.0,0.0,0.0,0.0,0.0,5.345658434590934e-30,2.130362078036398e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.647134999520095e-23,5.4924321051996806e-09,1.9550174597931755e-23,0.0,1.624361011466505e-23,0.0,0.0,1.662657914284195e-07,0.0,8.626701518742089e-17,0.0,1.0113341796198635e-37,3.998137089295922e-36,4.229712768130464e-23
0.027953124999999995,0.8143748938203432,647.0116856789529,0.5110894676602213,0.7230031180392625,0.0,0.0,1.1443669926503277e-06,0.04361441747484683,0.19230832324964595,0.024781463953704348,2.8216851109833957e-21,3.2486820417090055e-16,8.435727943621866e-23,1.8664040020758598e-08,7.317153298041991e-08,0.0009610008154156293,7.913992103763104e-78,0.0,0.00021793877608088433,0.00015038062271344814,0.007814383477550944,0.005878220777009821,9.447838449381241e-09,9.852017923116989e-12,4.1397378036552735e-06,0.0003542254429611544,1.0074803964418718e-10,1.0580505939160527e-16,3.818492131740176e-05,1.220213262378672e-15,6.15916237744193e-12,0.0001603704572265896,3.8283837524520225e-06,5.722541593516504e-06,9.538303608594087e-11,0.0001546048204825661,0.0003259757433276927,2.1862928063343637e-08,7.023350384831439e-10,2.6996956595488533e-10,4.570472093252349e-09,3.1930033106802535e-06,1.0640831828356527e-28,0.0,0.0,1.3412908737767204e-24,2.9246319612678565e-22,5.869537792782741e-23,0.0,4.96531152057143e-25,0.0,5.217348379223764e-24,7.388652579175297e-28,0.0,6.244105777918786e-23,1.8453761470066958e-24,4.5510190192412284e-23,4.377429006380702e-23,0.0,2.7127374096309052e-28,2.0630861530316944e-39,0.0,0.0,3.155567934261638e-39,0.0,0.0,0.0,0.0,2.5470952493320563e-30,4.684330801012816e-09,0.0,3.7235862746761035e-23,0.0,0.0,4.591501260136023e-22,2.3561442301330403e-25,0.0,1.1919801309104598e-18,3.769091404653759e-12,1.0020301963687619e-14,9.192400713389478e-06,0.0,1.0714235028925666e-22,5.174648274976726e-26,0.00020982546889125706,1.0119964960975613e-31,0.0,3.2074724053757264e-37,1.2613240080319838e-27,3.1852704189754307e-29,6.65907753291378e-31,1.5908262805647047e-24,0.0,0.0,0.0,4.845954472096454e-24,0.0,7.364936964174288e-38,0.0,0.0,0.0,0.0,0.0,3.3970722349766526e-23,0.0,0.0,0.0,0.0,8.836800434176305e-35,3.746862240345794e-11,1.0406902504653696e-22,3.4660475032331677e-23,2.7916532330892113e-27,0.0,0.0,0.0,0.0,1.9934104807545526e-23,4.9369669760656055e-23,0.0,0.0,0.0,0.0,0.0,1.7756023180104307e-29,2.0567366341669251e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.074749450799e-23,6.890940070754584e-09,2.9979138832193743e-23,0.0,8.319583826908973e-24,0.0,0.0,2.0500761772094645e-07,0.0,3.253717100583002e-16,0.0,6.329920564563696e-38,2.811959211202744e-36,1.8047003302749663e-23
0.027968749999999997,0.8679730159546971,688.8767220683287,0.479529228798298,0.7229600656027729,0.0,0.0,2.1963972549334217e-06,0.04225127611499293,0.1885261365924281,0.027585373741903153,8.787750091567635e-20,3.645144969611381e-15,7.221528465967651e-23,5.4284783435890936e-08,1.4041241088951023e-07,0.0009967778272147395,7.880891243512177e-78,0.0,0.00025860350211058834,0.00016545763603133278,0.008878828426836669,0.006905112629377385,2.3667424085088148e-08,3.88915557739288e-11,8.971609516907777e-06,0.000409568075631869,2.7550821295535684e-10,6.746612442701819e-16,4.441347512251591e-05,1.1729905953232571e-14,2.471690366943202e-11,0.0001871693241600005,5.474615934700968e-06,6.818339667475735e-06,3.1589677575156966e-10,0.00018029157596496166,0.0003853576678655427,7.620195414173414e-08,1.5922688815833365e-09,3.6476256429411823e-10,1.3693613780045285e-08,3.8192499974881135e-06,2.6843434129616843e-29,0.0,0.0,1.2785135441216944e-24,2.7699765636907164e-22,5.2116795434784894e-23,0.0,5.884521049369332e-26,0.0,8.494907907540504e-24,1.998238658732608e-27,0.0,5.746856724240449e-23,3.2791767785951733e-24,5.428416736658633e-23,3.6177918995177555e-23,0.0,6.826142950590622e-28,2.108289100347859e-38,0.0,0.0,5.327523086007277e-38,0.0,0.0,0.0,0.0,4.302292611112864e-30,1.3324394339847842e-08,0.0,3.694452758535112e-23,0.0,0.0,4.562636688781184e-22,5.970710871376845e-26,0.0,4.1872404443224175e-18,1.2812510648997988e-11,2.6158387979014958e-14,1.068261883239856e-05,0.0,9.919219882835709e-23,8.004923989200222e-26,0.00022702025422838702,1.5523943531797361e-31,0.0,2.434091358812348e-36,1.9174917957246253e-27,1.1357321215998406e-29,2.6391237329315814e-31,1.0512248935466888e-25,0.0,0.0,0.0,1.1671717957555547e-23,0.0,2.2593333228603856e-37,0.0,0.0,0.0,0.0,0.0,2.2424884131971492e-23,0.0,0.0,0.0,0.0,9.31676516421638e-34,4.6564610370618096e-11,5.82921738145167e-23,3.4161030432146564e-23,1.2045221106265743e-27,0.0,0.0,0.0,0.0,1.4852800582716e-23,8.135178225757701e-23,0.0,0.0,0.0,0.0,0.0,5.560144694002868e-29,1.9632519980813387e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264972004620299e-23,8.707374513004753e-09,3.219058990345348e-23,0.0,3.0293516247050584e-24,0.0,0.0,2.517587344445036e-07,0.0,9.765402462727934e-16,0.0,2.888091137374854e-38,1.1487133250271136e-36,5.4046875965374086e-24
