grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_BROH(8),Y_H(9),Y_O(10),Y_H2(11),Y_Ar(12),Y_He(13),Y_HO2(14),Y_H2O2(15),Y_CO(16),Y_CO2(17),Y_HCO(18),Y_CH2(T)(19),Y_CH3(20),Y_CH2O(21),Y_HCCO(22),Y_C2H(23),Y_C2H2(24),Y_H2CC(25),Y_CH2(S)(26),Y_CH3OH(27),Y_CH3O(28),Y_CH2CO(29),Y_C2H3(30),Y_C2H4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CH3F(40),Y_CH2F2(42),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CF3O(49),Y_CF2O(50),Y_CH2CF2(58),Y_CHF2(83),Y_CF3CCH(85),Y_BR(91),Y_HBR(93),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(273),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1665),Y_S(1731),Y_S(1783),Y_S(1815),Y_S(1867),Y_S(1881),Y_S(1890),Y_S(2071),Y_S(2074),Y_S(2457),Y_S(2672),Y_S(2677),Y_FCBr(2959),Y_S(2962),Y_S(2970),Y_S(3150),Y_S(3216),Y_S(3404),Y_S(3990),Y_S(3991),Y_S(4154),Y_S(4185),Y_S(4186),Y_S(4543),Y_S(5257),Y_S(6448),Y_S(6456),Y_S(7931),Y_S(8019),Y_C#CC(8822),Y_C3H4(9074)
0.027984375,0.9264030406535377,734.0300516362341,0.4495484047321188,0.7229480921822224,2.5245851696643555e-46,2.3178485318323606e-21,3.9663297228178294e-06,0.04074945205687172,0.18429247690087122,0.03061605185873788,1.791697200847368e-18,3.102317649017559e-14,1.1891199130399382e-21,1.3714369308371203e-07,2.692580552580795e-07,0.0010331456196361684,1.5998008603812575e-71,2.450710358180146e-27,0.0003002989898817733,0.00018173103263757314,0.010081467529080335,0.008114247740448933,5.662679971777826e-08,1.3416762443116483e-10,1.7927771864469732e-05,0.000469619637845677,7.398211017979267e-10,4.058253746228374e-15,5.148388101820293e-05,8.794692602853769e-14,8.575220871046329e-11,0.0002177372243136202,7.0771701805966996e-06,8.078206387411433e-06,9.472088495590254e-10,0.00021065656155727964,0.0004566045283653994,6.538503645121345e-07,3.5251226176026408e-09,4.823003620571906e-10,3.665782446912725e-08,4.6184383862629595e-06,2.682293787478542e-27,2.292423367477981e-21,0.0,0.0,5.547716100369513e-21,0.0,8.767274589034138e-24,2.8446180599944836e-24,7.626311688511044e-21,5.931141952405927e-28,0.0,3.664849697236607e-21,0.0,0.0,0.0,2.4582282924330556e-25,2.842884107609058e-25,0.0,2.693248369227382e-28,1.4554931065168263e-39,0.0,0.0,2.7590437940360055e-23,0.0,0.0,0.0,3.585977072104983e-08,1.4252768452682181e-36,2.2207591243006065e-21,6.14930883008561e-22,6.6048323774905e-35,0.0,0.0,5.407436889206805e-33,1.7060780020809594e-17,3.818350651427692e-11,6.415020724698363e-14,4.3057015112123255e-26,0.0,1.314564168379025e-23,0.00023406012267641326,0.0,4.8524091514802897e-29,1.1622330723791796e-33,2.577013811943826e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.9460268197469451e-22,1.4301423330454913e-20,0.0,9.535905002247123e-22,0.0,8.449494808304551e-22,1.4415808193187903e-21,5.9727285210613384e-24,0.0,1.1555615517294025e-39,0.0,6.461491815278937e-32,5.704080709917175e-11,2.461468783025352e-22,9.336804845608572e-22,5.921743333877371e-26,0.0,0.0,2.093087978109345e-21,7.242595059429333e-35,3.8476754967171854e-22,2.107448455916936e-21,4.082495281606333e-31,4.1121479080002934e-32,0.0,1.5108968263008263e-21,6.679446863139086e-24,0.0,0.0,0.0,0.0,0.0,2.0732121346325173e-22,0.0,0.0,0.0,2.1676583052694275e-21,4.93504614399419e-22,0.0,0.0,0.0,1.081100200492402e-08,3.0487804457376312e-18
0.027992187499999998,0.9570229665193292,757.8741636415446,0.43516511477195596,0.7229478650779364,2.4831130662335303e-46,2.20700067047255e-21,5.239816067459119e-06,0.039950091588513814,0.18202556687937582,0.03221902114518136,7.669881829264077e-18,8.555495602936817e-14,1.0420691902993706e-21,2.1182442786438777e-07,3.770449259122987e-07,0.001051381013065344,1.5980577512411499e-71,2.451482276182299e-27,0.0003215169385282666,0.00018795108855297794,0.010725852200664307,0.008775491693622474,8.716091796512081e-08,2.3894921243541275e-10,2.4643233286811433e-05,0.0005018455981633523,1.2402945897011604e-09,9.988178318516793e-15,5.541656353150246e-05,2.312157265988934e-13,1.5259483229601026e-10,0.00023442471335548623,7.651775699198622e-06,8.78222424961181e-06,1.6002123438484546e-09,0.0002266013685063252,0.000494954323541753,9.109441970130191e-07,5.219286849665717e-09,5.497337119371545e-10,5.8680901766444465e-08,5.0424415959899134e-06,2.9359751152859185e-27,2.4267847915939094e-21,0.0,0.0,5.624728647385699e-21,0.0,2.1294106731155943e-23,2.2276174278625962e-24,7.493817853125756e-21,6.697060491446305e-28,0.0,3.60578968759951e-21,0.0,0.0,0.0,2.402681906430369e-25,4.347617448268139e-25,0.0,3.276778009145297e-28,2.8354534358516896e-39,0.0,0.0,3.161953655390137e-23,0.0,0.0,0.0,5.75920199096438e-08,2.535560079702123e-36,2.207843200735851e-21,3.53587143409824e-22,1.8639642537534332e-34,0.0,0.0,8.093142771136032e-33,3.525054147462438e-17,6.331403831065545e-11,9.696764851127738e-14,2.807305471095649e-26,0.0,1.288374297130453e-23,0.00022893598162805956,0.0,7.188491603530061e-29,3.0068704652404305e-33,3.0619006958338325e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.5065124359567067e-22,1.410291629253541e-20,0.0,1.0890633761101762e-21,0.0,1.189244539401683e-21,1.4071707706081449e-21,4.038775674994014e-24,0.0,4.978323271169197e-39,0.0,9.981955058731702e-32,6.204124486390091e-11,9.748751791313321e-23,9.224210543032635e-22,3.253059237068261e-26,0.0,0.0,1.8060778347121623e-21,1.216321328956295e-34,3.591260952993166e-22,2.2682390197421878e-21,7.55813697443803e-31,8.196365866197958e-32,0.0,1.0032890831269383e-21,7.802188110827163e-24,0.0,0.0,0.0,0.0,0.0,2.037901048744503e-22,0.0,0.0,0.0,1.5646969585193114e-21,4.857290000983157e-22,0.0,0.0,0.0,1.1960692833884223e-08,5.1930762493411395e-18
0.027999999999999997,0.9887138943647618,782.5353270688172,0.42121690757906693,0.7229548981497576,2.4471041747207154e-46,2.08200695964531e-21,6.797919494250305e-06,0.039118834524266254,0.17965555605102795,0.03387310564582496,2.875024614252166e-17,2.1659951160557088e-13,8.947205003124287e-22,3.1502570013500694e-07,5.24229240733796e-07,0.001069616318216586,1.5963196653197176e-71,2.452292888890702e-27,0.000341902444545392,0.00019339852615825676,0.011401951839467982,0.00948160275284889,1.3185972888389226e-07,4.0869088103756315e-10,3.310833688525504e-05,0.0005348576320329428,2.0423041927212246e-09,2.4258446377874406e-14,5.960119436454527e-05,5.637749805627666e-13,2.604476715249227e-10,0.00025199193830009763,8.00714055552653e-06,9.530690045417623e-06,2.6192203449540954e-09,0.0002434369018274505,0.0005356789692280583,1.2349908217106798e-06,7.616444518580751e-09,6.219959228551844e-10,9.05582475579116e-08,5.5011191691504145e-06,3.625369681041985e-27,2.5662570208331624e-21,0.0,0.0,5.708255061233548e-21,0.0,4.700958486511007e-23,1.99757918310059e-24,7.351714596044036e-21,7.532533094249341e-28,0.0,3.537643536059012e-21,0.0,0.0,0.0,2.340376914153852e-25,6.201806274406588e-25,0.0,3.9044987957124984e-28,5.257849320661071e-39,0.0,0.0,3.563093854235686e-23,0.0,0.0,0.0,9.109540123867866e-08,4.424447282820335e-36,2.192506135791468e-21,1.7184985383226807e-22,5.142682191036676e-34,0.0,0.0,1.1914061963181523e-32,7.13198456792484e-17,1.0095898665534177e-10,1.4284312987941692e-13,1.833480826135609e-26,0.0,1.2709299222140052e-23,0.00021820719022088133,0.0,9.83978515084517e-29,7.534308268309838e-33,3.538550553356403e-25,0.0,0.0,0.0,0.0,0.0,0.0,9.506279196827776e-23,1.3832425678414756e-20,0.0,1.1584690024651053e-21,0.0,1.4930952095246996e-21,1.2850307542418323e-21,2.2975655435449347e-24,0.0,7.045636698829526e-39,0.0,1.2334623891898736e-31,6.658478087281631e-11,3.19094630114736e-23,9.091398857643729e-22,1.8340952412670743e-26,0.0,0.0,1.4972837228208893e-21,1.9517381349365124e-34,3.3065691603856367e-22,2.3683677275126556e-21,1.2923525766716619e-30,1.5260845739059452e-31,0.0,6.041254137773155e-22,9.10286840818167e-24,0.0,0.0,0.0,0.0,0.0,1.997699710079886e-22,0.0,0.0,0.0,1.0096216182230626e-21,4.7666936206880485e-22,0.0,0.0,0.0,1.3219027458133581e-08,8.520039732584458e-18
0.028007812499999996,1.0214521155574108,807.9935394947164,0.40771662491248045,0.7229695142535157,2.4162037538231047e-46,1.942217308315158e-21,8.667476808837249e-06,0.03825560406907608,0.1771821720595121,0.0355773049343024,9.773923199764566e-17,5.119306236153896e-13,7.512336540843086e-22,4.5429924548229484e-07,7.244373984088441e-07,0.001087845668213972,1.5946330779818775e-71,2.453140872359196e-27,0.00036090095618468307,0.00019794403517554116,0.012110228115292821,0.010234233019836302,1.9637540983627093e-07,6.732067035235664e-10,4.3526258150432464e-05,0.0005682837125431223,3.324877006802959e-09,5.848361201908304e-14,6.404965382023558e-05,1.2982167818930274e-12,4.274166725636449e-10,0.0002703753665081906,8.102069989149208e-06,1.0322394824331109e-05,4.173929761627586e-09,0.00026117208676304515,0.0005786144153994353,1.631653034112851e-06,1.0953843002701613e-08,6.99535865524169e-10,1.3528296421642524e-07,5.996427059216754e-06,4.731829533312338e-27,2.710752618850833e-21,0.0,0.0,5.7985520031806624e-21,0.0,9.645403206083608e-23,1.9203549284996314e-24,7.199536008493163e-21,8.44208036986432e-28,0.0,3.455751451305023e-21,0.0,0.0,0.0,2.27068411032732e-25,8.410874942439816e-25,0.0,4.555186507217385e-28,9.38040795184808e-39,0.0,0.0,3.935386911059426e-23,0.0,0.0,0.0,1.4184257472418895e-07,7.549644157889762e-36,2.174373431763214e-21,6.836449516083496e-23,1.3822449712984907e-33,0.0,0.0,1.7265776977157116e-32,1.409240624695708e-16,1.5527608458104813e-10,2.042225323141567e-13,1.1954515794379285e-26,1.875824330580124e-23,1.2570507514739518e-23,0.00020182406295641073,0.0,1.2791398027491545e-28,1.82439418680886e-32,3.962993979936957e-25,0.0,0.0,0.0,0.0,0.0,0.0,5.084084164804692e-23,1.3446131480962316e-20,0.0,1.1577516289179368e-21,0.0,1.705761093865623e-21,1.086792128345214e-21,1.0645912561530882e-24,0.0,7.76603232086312e-39,0.0,1.2648011566539175e-31,7.022531185866156e-11,8.993582759978312e-24,8.936399681687637e-22,1.0565436868237335e-26,0.0,0.0,1.1783633031284125e-21,2.9952171180477124e-34,2.9944705559726776e-22,2.4162289022282502e-21,2.012960275305914e-30,2.6237565212096644e-31,0.0,3.3026493491464067e-22,1.0598267910532388e-23,0.0,0.0,0.0,0.0,0.0,1.9520986803636205e-22,0.0,0.0,0.0,5.964833860768631e-22,4.661585689982707e-22,0.0,0.0,0.0,1.4593057709239009e-08,1.3501041363270177e-17
0.028015624999999995,1.0552097719948554,834.2258312346052,0.39467319211559626,0.722991897188867,2.389872289101962e-46,1.7871751412013304e-21,1.0873365489051066e-05,0.03736038238920356,0.1746050260625536,0.03733047573380386,3.04701241944772e-16,1.1372212949757403e-12,6.157180542928038e-22,6.379484044207605e-07,9.95175764497586e-07,0.001106063314781984,1.5930411288418344e-71,2.454024277867274e-27,0.0003780054031631973,0.00020147649034064067,0.012851074325004257,0.011035013522674535,2.8802465888910594e-07,1.070619401698201e-09,5.604833668471704e-05,0.0006016617818298839,5.3576746814424565e-09,1.401247947791318e-13,6.877513791701852e-05,2.8438355555125905e-12,6.760686846010746e-10,0.0002894767513275638,7.93170275892437e-06,1.1155530719344998e-05,6.494300234052192e-09,0.00027981904213628854,0.000623466526095889,2.1041692628721252e-06,1.5527004373718624e-08,7.834283807707892e-10,1.9601519977800384e-07,6.53017573694681e-06,6.22479307621802e-27,2.860077038151452e-21,0.0,0.0,5.895657524030336e-21,0.0,1.8390422419993774e-22,1.8872619557526994e-24,7.036886359601834e-21,9.430335763371993e-28,0.0,3.3534267269637212e-21,0.0,0.0,0.0,2.1929318382094297e-25,1.1095363605032746e-24,0.0,5.200320529858391e-28,1.6337098421922745e-38,0.0,0.0,4.2448939916452016e-23,0.0,0.0,0.0,2.17341470406064e-07,1.255307947479071e-35,2.1530272558506923e-21,2.2132597538621257e-23,3.597918018823252e-33,0.0,0.0,2.4644347692121167e-32,2.717604180175965e-16,2.3093355641924438e-10,2.8213808927626733e-13,7.755044632239946e-27,1.064893934555071e-22,1.239296803784738e-23,0.0001803622372013547,0.0,1.5970922228023887e-28,4.2566719163573653e-32,4.284726565247205e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.3894981241806297e-23,1.28847949539243e-20,0.0,1.1007717144169466e-21,0.0,1.8241264809991804e-21,8.455285740421706e-22,3.9948559053932473e-25,0.0,7.50381240748398e-39,0.0,1.1143426403283755e-31,7.246114512685479e-11,2.2735768089273785e-24,8.757323109095043e-22,6.18305938526351e-27,0.0,0.0,8.671319710775194e-22,4.417206082216092e-34,2.6572789356496228e-22,2.427133473762193e-21,2.8105658647961715e-30,4.102172503173087e-31,0.0,1.6594652795502555e-22,1.2299904189809488e-23,0.0,0.0,0.0,0.0,0.0,1.9005850870004575e-22,0.0,0.0,0.0,3.3421507087891676e-22,4.540190851947345e-22,0.0,0.0,0.0,1.609005542632375e-08,2.0725765224511722e-17
0.028023437499999998,1.0899546200115586,861.2061514320209,0.38209206275061564,0.7230220769898502,2.3676141881256564e-46,1.6166041692781006e-21,1.3440879475464968e-05,0.036433214725597414,0.17192355365449694,0.03913132738996545,8.805314925740021e-16,2.3902135285951897e-12,4.918187186591792e-22,8.751005411958217e-07,1.358640833581176e-06,0.0011242631831177678,1.591583973780847e-71,2.454940450059003e-27,0.00039278717830506745,0.00020390548056856828,0.013624803119107031,0.011885550672415996,4.16246255241212e-07,1.648715353502119e-09,7.076970126487432e-05,0.0006344597325896769,8.543854681031736e-09,3.339284127200919e-13,7.379243263432213e-05,5.967158547159398e-12,1.0337015013818773e-09,0.00030915941150054424,7.528719657188733e-06,1.2027820208196521e-05,9.894844454580123e-09,0.00029939597334534485,0.0006697854434426396,2.6530156372882797e-06,2.1713162073387222e-08,8.75240464912929e-10,2.757869529319376e-07,7.103885807681455e-06,8.047337911717349e-27,3.0138759991169024e-21,0.0,0.0,5.99913405430401e-21,0.0,3.2514811094450427e-22,1.8487948376209556e-24,6.863588070878991e-21,1.0501951642313984e-27,0.0,3.2229932083670003e-21,0.0,0.0,0.0,2.1064032774912466e-25,1.4405754839382255e-24,0.0,5.802083030050299e-28,2.8366015132954877e-38,0.0,0.0,4.4511274212086734e-23,0.0,0.0,0.0,3.276461030519275e-07,2.0252686907463014e-35,2.1280037202317343e-21,6.353844057176992e-24,9.012476088548107e-33,0.0,0.0,3.4697683599928166e-32,5.12049141703332e-16,3.331242769371062e-10,3.750083153359602e-13,4.9827846302588405e-27,1.7608538571427223e-22,1.2085393322562038e-23,0.00015508532828447782,0.0,1.9232689285319944e-28,9.53759131605144e-32,4.452381646420278e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.00738648780669e-23,1.2081895506814443e-20,0.0,1.0095965854640015e-21,0.0,1.8710765645628618e-21,6.02576004658296e-22,1.3238495638398242e-25,0.0,6.577244824395745e-39,0.0,8.595883249938351e-32,7.281815287436528e-11,5.278402016636848e-25,8.552435619316079e-22,3.648050414218762e-27,0.0,0.0,5.856838396201449e-22,6.323181349968388e-34,2.2989463150974915e-22,2.4146167281361457e-21,3.45307134698525e-30,5.7254559333902125e-31,0.0,7.849623022055505e-23,1.420810547543737e-23,0.0,0.0,0.0,0.0,0.0,1.8426870576644877e-22,0.0,0.0,0.0,1.8327402380231927e-22,4.400679791380075e-22,0.0,0.0,0.0,1.7717513228298796e-08,3.0948473733280044e-17
0.028031249999999997,1.12564965082013,888.9050842823714,0.3699756924913105,0.7230599401080535,2.3488335780149923e-46,1.4303488331595446e-21,1.6399801761684245e-05,0.03547421718379671,0.16913704413254566,0.04097841974100905,2.408920949251196e-15,4.802079102288431e-12,3.8235288424297116e-22,1.1758624331144956e-06,1.8425911810230654e-06,0.001142438376097299,1.590298700450723e-71,2.4558861396447167e-27,0.00040491805962677464,0.00020516082802810704,0.014431632069356493,0.012787423364691904,5.933867384495916e-07,2.4681816168655523e-09,8.774595294946484e-05,0.000666111996205069,1.34782007949396e-08,7.989000160451293e-13,7.911820671638823e-05,1.2130666949670448e-11,1.5333016217060958e-09,0.0003292472794680678,6.954575160096676e-06,1.2936743393130668e-05,1.482514966059359e-08,0.000319929923793277,0.0007169504583423643,3.275737305745279e-06,3.0020815051845324e-08,9.77018016526056e-10,3.770909605330259e-07,7.718602543832143e-06,1.0065891272174746e-26,3.1715589391699293e-21,0.0,0.0,6.107647693210625e-21,0.0,5.317995900263233e-22,1.777713565872545e-24,6.679837667201604e-21,1.1661487728177225e-27,0.0,3.0583095035245863e-21,0.0,0.0,0.0,2.010333690852772e-25,1.8326604396095036e-24,0.0,6.308946397671397e-28,5.066375523372811e-38,0.0,0.0,4.5074755232939835e-23,0.0,0.0,0.0,4.858961634762463e-07,3.1527658283312387e-35,2.0987901001151427e-21,2.0187811498817034e-24,2.1629194202986405e-32,0.0,0.0,4.83868418762972e-32,9.451452397030107e-16,4.67916415366323e-10,4.776653528279881e-13,3.1499563974305264e-27,2.282982529953638e-22,1.1551831116146158e-23,0.0001278586887672906,0.0,2.234255465539352e-28,2.0455967750120844e-31,4.423286598501228e-25,0.0,0.0,0.0,0.0,0.0,0.0,3.662916201065626e-24,1.098329456473923e-20,0.0,9.0455573702572e-22,0.0,1.8705744718039657e-21,3.9199319100942043e-22,4.844393009907777e-26,0.0,5.304603556337599e-39,0.0,5.57534136933287e-32,7.096859814287586e-11,1.0792606228299124e-25,8.32024315139301e-22,2.150120329197815e-27,0.0,0.0,3.5523340769983395e-22,9.032280628176935e-34,1.9251278586669393e-22,2.3874596192706595e-21,3.655844259568492e-30,6.980852257864883e-31,0.0,3.554015313041525e-23,1.6302922569375154e-23,0.0,0.0,0.0,0.0,0.0,1.7780619183894693e-22,0.0,0.0,0.0,1.0012150866691676e-22,4.241254115065513e-22,0.0,0.0,0.0,1.9483147353907866e-08,4.521850510651482e-17
0.028046875,1.1996767808240163,946.3069937198472,0.3471460110936918,0.7231564178756016,2.3202874751399007e-46,1.0174713548937935e-21,2.3481009280411744e-05,0.03349439209033581,0.16334407591017905,0.04474371827419923,1.4006094035146124e-14,1.6461438341921795e-11,2.141241155689679e-22,1.9865993728433446e-06,3.247075996649025e-06,0.0011781078180029172,1.5884006396223116e-71,2.4578194701611248e-27,0.00042040420864323874,0.00020405042279627507,0.016116580761855865,0.01471700143408838,1.1367504064458321e-06,5.084398853991159e-09,0.00012791117470799485,0.0007234493111747902,3.0825243968512084e-08,4.172999689511911e-12,9.055645518734853e-05,4.341033660143439e-11,3.0871305715224844e-09,0.0003693433129759476,5.54399977792457e-06,1.4825538578306569e-05,3.123973871090048e-08,0.00036325001456810634,0.0008099390972059694,4.701098971612611e-06,5.507032247803256e-08,1.2075805923423724e-09,6.434835316991538e-07,9.049217819316435e-06,1.3517429052500887e-26,3.490571735998325e-21,0.0,0.0,6.3277321014820295e-21,6.729942302474123e-23,1.125821438006101e-21,1.4696778071611777e-24,6.289962134711029e-21,1.4213306106870638e-27,0.0,2.6305030404302668e-21,0.0,0.0,0.0,1.790985765342643e-25,2.6963928571208407e-24,0.0,6.700868516574416e-28,1.9249364452649576e-37,0.0,0.0,4.0279809378876807e-23,0.0,0.0,0.0,1.017513118515845e-06,6.653805796727457e-35,2.027395577633001e-21,6.139556150029129e-25,1.0414826738878013e-31,0.0,0.0,9.460263418047773e-32,3.0483950113639284e-15,8.53287139493362e-10,6.741891221854189e-13,1.1607283634967038e-27,2.843993016101899e-22,9.606599152442297e-24,7.501867324224866e-05,0.0,2.65192945609414e-28,8.184051558436922e-31,3.7285915643160287e-25,0.0,0.0,7.744731213867316e-38,0.0,0.0,0.0,5.82774778665062e-25,7.920046746742038e-21,0.0,7.004370406108982e-22,0.0,1.785069569372044e-21,1.280549866694356e-22,1.9218605862539745e-26,0.0,2.6868593828866963e-39,0.0,2.605785286252263e-32,6.071551353237458e-11,5.936818146237433e-27,7.780007564381977e-22,7.199634849193525e-28,0.0,0.0,8.864887009149339e-23,2.3436649092092638e-33,1.1652441389941198e-22,2.3050683493318938e-21,2.474201706541052e-30,6.490903628520632e-31,0.0,8.626768240081384e-24,2.0818455803575808e-23,0.0,0.0,0.0,0.0,0.0,1.6310371115402135e-22,0.0,0.0,0.0,3.0941113253808423e-23,3.864457506733674e-22,0.0,0.0,0.0,2.3385227670093883e-08,9.18306689344845e-17
0.028062499999999997,1.276855330785047,1006.0745949850917,0.32616303431080573,0.723280131763804,2.2995465309079364e-46,5.452735661291941e-22,3.27983007332923e-05,0.03139875375676869,0.15715378348513662,0.04866279355704442,7.10121013026384e-14,5.098131821280875e-11,1.061366335098769e-22,3.190894334660397e-06,5.565156358698776e-06,0.00121355788030394,1.5874296487944942e-71,2.4598242484697672e-27,0.0004248460789569065,0.00019808445545995142,0.0179251381981684,0.016854220708964352,2.0704405534762724e-06,9.91080334158329e-09,0.0001781381458955441,0.0007709635654154773,6.729033508684981e-08,2.050158042542147e-11,0.00010338584688161273,1.435931307784476e-10,5.834751451676451e-09,0.00040820263562484945,4.24091763191045e-06,1.6828263944187797e-05,6.350919120768112e-08,0.00041064653188785236,0.0008954986618792571,6.304859077845519e-06,9.914131132626223e-08,1.5096571767544446e-09,9.881163173150348e-07,1.0524197013563052e-05,1.4328473319926577e-26,3.809474798409608e-21,0.0,0.0,6.508084966220704e-21,2.2049969243843682e-22,1.7121370113004056e-21,1.0111928327739936e-24,5.8858773351844515e-21,1.7133363935020116e-27,0.0,2.134107540395597e-21,0.0,0.0,0.0,1.5275708772747695e-25,3.5760532843738404e-24,0.0,5.418570707799551e-28,7.70179911650823e-37,0.0,0.0,2.430185984116439e-23,0.0,0.0,0.0,1.9952269889449644e-06,1.003346069048534e-34,1.934597818104463e-21,2.3844732877884227e-25,3.641586469916508e-31,0.0,0.0,2.2351089412784427e-31,9.436601454054469e-15,1.4819119613845731e-09,8.058251784746024e-13,3.1093375241342298e-28,2.944226268670673e-22,6.610964324175707e-24,3.707152990476885e-05,0.0,2.750491353732654e-28,2.729240643937638e-30,2.48094773331082e-25,0.0,0.0,0.0,0.0,0.0,0.0,7.65228914442869e-26,4.415725715060833e-21,0.0,5.27245009489158e-22,0.0,1.6211400436311785e-21,3.42447133933478e-23,9.528891412421348e-27,0.0,9.707948705875226e-40,0.0,9.000793790680536e-33,4.593462258108307e-11,2.910608059866797e-28,7.1350098920924e-22,2.148249521392045e-28,0.0,0.0,1.1866948432769093e-23,1.1577656884253783e-32,4.422655247790544e-23,2.191696612301532e-21,7.820759508411845e-31,2.911249254029427e-31,0.0,2.2606202456990553e-24,2.485414582096852e-23,0.0,0.0,0.0,0.0,0.0,1.4667324435115792e-22,0.0,0.0,0.0,9.939629738164818e-24,3.4037992543636096e-22,0.0,0.0,0.0,2.7885090899280365e-08,1.9344423121069853e-16
0.028078124999999995,1.3567052124270487,1067.8285042261064,0.306966469392239,0.7234305561694793,2.2820697715019897e-46,9.439067807195574e-24,4.530305034176601e-05,0.029192322948414853,0.15057349318727,0.05272014205015557,3.271922931385917e-13,1.4836092502942145e-10,4.599612734926735e-23,4.919431339044489e-06,9.212455515595864e-06,0.0012486524785211063,1.5875674997917959e-71,2.4618877905451623e-27,0.0004193472270628877,0.00018723264947316133,0.019854071856456452,0.019209144655429364,3.5801415536128704e-06,1.8905396009133007e-08,0.00024154480834270847,0.0008071486235811079,1.3830116750810472e-07,9.160727627745814e-11,0.0001178228082051706,4.470187308522267e-10,1.0716687924648171e-08,0.00044365962047572034,3.2402830187531607e-06,1.895225702754577e-05,1.2630098800503587e-07,0.00046251276222008126,0.0009648898176165536,7.943771825845652e-06,1.768774487458533e-07,1.905638559701652e-09,1.3694405529853074e-06,1.2112751621845131e-05,1.1863013073319444e-26,4.1144234520187214e-21,0.0,0.0,6.566246637357498e-21,3.914416077220511e-22,1.884252530620319e-21,5.698246992526527e-25,5.525205706490115e-21,2.0442631230619594e-27,0.0,1.6621744130096253e-21,0.0,0.0,0.0,1.213421678960524e-25,4.441603946167051e-24,0.0,1.1318452386155013e-29,6.859449721376832e-38,0.0,0.0,0.0,0.0,0.0,0.0,3.6691428039107464e-06,1.2983954879525437e-35,1.8155174445278013e-21,9.809286748760065e-26,5.341907175528657e-31,0.0,0.0,7.180380952490478e-31,2.8488011383138816e-14,2.532803650322058e-09,8.761376102650409e-13,0.0,2.7236708411615425e-22,3.619111015280098e-24,1.6646306757300076e-05,0.0,2.9749515233759065e-28,7.750610436549575e-30,1.3021387891416153e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.1634726042046108e-26,1.7811482121699886e-21,0.0,3.886915902460288e-22,0.0,1.3912692833173578e-21,1.1063163898367913e-23,4.905462030140111e-27,0.0,2.421227828767106e-40,0.0,6.0144200200792603e-33,3.2850509327610405e-11,3.332501934220727e-29,6.390959387968639e-22,5.472868045037193e-29,0.0,0.0,8.253559286669912e-25,7.142609936607415e-32,0.0,2.0419550760448346e-21,1.1441123262082665e-31,6.134626757807657e-32,0.0,6.532011516513321e-25,2.6692630670286205e-23,0.0,0.0,0.0,0.0,0.0,1.3096749593674567e-22,0.0,0.0,0.0,3.2904682072225343e-24,2.8629452616542253e-22,0.0,0.0,0.0,3.304373734279229e-08,4.624862472114744e-16
